,heading,latitude,longitude,traceid,sampledate,speed
0,244.0,53.611041556805176,10.197815424008748,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:20,79.0
1,244.0,53.610956160310664,10.197513088409876,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:21,80.0
2,244.0,53.61087391043429,10.197208725944847,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:22,79.0
3,244.0,53.610793748491616,10.19691958546198,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:23,78.0
4,244.0,53.610708861403474,10.196627710766831,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:24,77.0
5,244.0,53.61064026020418,10.196327382111845,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:25,77.0
6,242.0,53.61052937816756,10.19605828081692,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:26,77.0
7,242.0,53.61052937816756,10.19605828081692,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:27,77.0
8,246.0,53.61040359048864,10.195509345135711,DlVmQfACThGcOM89IlRFQ,2024-07-10 20:15:28,71.0
9,65.0,53.61053466796875,10.196162760804173,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:48,66.0
10,64.0,53.610626220703125,10.19641771351652,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:49,67.0
11,64.0,53.610687255859375,10.196679462136228,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:50,69.0
12,64.0,53.610748291015625,10.196948334241528,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:51,70.0
13,64.0,53.61083984375,10.19722123586082,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:52,71.0
14,64.0,53.610931396484375,10.197500980635075,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:53,73.0
15,64.0,53.610992431640625,10.197781262735278,lt0PvCWT3SpO617mwwyQ,2024-07-10 20:33:54,74.0
16,245.0,53.610992431640625,10.197651944307133,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:25,81.0
17,245.0,53.610931396484375,10.197352646070184,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:26,79.0
18,244.0,53.61083984375,10.197062348473894,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:27,77.0
19,244.0,53.610748291015625,10.19677508496654,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:28,76.0
20,243.0,53.610687255859375,10.196495206815989,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:29,75.0
21,244.0,53.610595703125,10.196212977725413,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:30,73.0
22,243.0,53.61053466796875,10.19595166205286,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:31,71.0
23,245.0,53.610443115234375,10.195682249013904,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:32,70.0
24,245.0,53.610382080078125,10.195422802191615,pFk1LEd4QJSVA1oY5Ww,2024-07-10 20:08:33,68.0
25,245.0,53.611108424224675,10.197946052810677,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:25,74.0
26,244.0,53.61103506211186,10.197665948727034,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:26,73.0
27,244.0,53.61095587847158,10.197387231359729,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:27,73.0
28,244.0,53.61087851425926,10.197114569231276,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:28,72.0
29,244.0,53.610798142976755,10.196838329667283,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:29,72.0
30,244.0,53.610718090867636,10.19656234087498,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:30,72.0
31,244.0,53.610718090867636,10.19656234087498,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:31,72.0
32,242.0,53.61056062867938,10.196013950492553,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:32,71.0
33,242.0,53.61048290579743,10.19575239562048,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:33,70.0
34,247.0,53.610409444757146,10.1954826532508,6Q4z3G9FRVONoAvX90IgA,2024-07-10 18:30:34,70.0
35,244.0,53.61100485561693,10.197650787668014,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:32,91.0
36,243.0,53.61091082525886,10.197312588778614,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:33,86.0
37,244.0,53.61082967322312,10.197000145666616,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:34,78.0
38,245.0,53.610755173599074,10.196706918580269,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:35,73.0
39,245.0,53.61068523215478,10.196429661760371,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:36,71.0
40,245.0,53.61061075246235,10.19617273400494,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:37,67.0
41,245.0,53.610541676084274,10.195929098258004,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:38,65.0
42,245.0,53.61047158154177,10.19567868640197,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:39,67.0
43,245.0,53.61040154577926,10.19538041148914,1axnkh9pRl6NE9IejEjT5w,2024-07-10 18:36:40,70.0
44,57.0,53.61026709697551,10.195359299338568,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:26,97.0
45,59.0,53.61040101696157,10.195724827713986,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:27,102.0
46,64.0,53.610523463076944,10.196116181170456,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:28,105.0
47,65.0,53.61063131359568,10.196525829988742,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:29,106.0
48,64.0,53.61074419147189,10.196943126604692,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:30,107.0
49,64.0,53.61085643225081,10.197354472112746,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:31,108.0
50,64.0,53.61096839885515,10.197765514026749,E82b2Vy8Q3mBPRJlDPynbw,2024-07-10 18:54:32,108.0
51,58.0,53.61032742,10.19535436,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:35,48.0
52,61.0,53.61039014,10.19554002,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:36,49.0
53,63.0,53.61044793,10.19572864,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:37,51.0
54,63.0,53.61050676,10.19592693,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:38,52.0
55,64.0,53.61056508,10.19612724,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:39,53.0
56,64.0,53.6106211,10.19632275,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:40,53.0
57,64.0,53.61068051,10.19653206,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:41,53.0
58,64.0,53.6107378,10.19673619,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:42,53.0
59,64.0,53.61079402,10.19693192,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:43,53.0
60,64.0,53.61085407,10.19714603,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:44,55.0
61,64.0,53.61091514,10.1973621,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:45,57.0
62,64.0,53.61097811,10.19758777,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:46,60.0
63,65.0,53.61104331,10.19782199,VJv52wwQ6unPFN0bz9Rg,2024-07-10 21:44:47,62.0
64,245.0,53.611095283333334,10.19794695,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:41,76.0
65,244.0,53.611015550000005,10.197654716666667,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:42,71.0
66,244.0,53.61093971666666,10.19738195,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:43,66.0
67,244.0,53.61086778333333,10.197125833333333,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:44,62.0
68,244.0,53.61080083333333,10.196888333333334,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:45,59.0
69,244.0,53.610737783333335,10.19666555,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:46,57.0
70,244.0,53.610677216666666,10.196451116666667,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:47,55.0
71,245.0,53.610618333333335,10.196242783333334,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:48,54.0
72,242.0,53.61056028333334,10.196038616666668,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:49,53.0
73,242.0,53.610503050000005,10.195838333333334,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:50,52.0
74,242.0,53.61044695000001,10.195642783333334,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:51,51.0
75,247.0,53.61039195,10.19545,kkXO1bmTS35MjcPqw1aw,2024-07-10 19:40:52,50.0
76,76.0,53.60531846729084,10.195436494785929,qgYAGN1bTFCK4MXagmLbw,2024-07-10 18:35:40,50.0
77,90.0,53.60535831781176,10.19567304703982,qgYAGN1bTFCK4MXagmLbw,2024-07-10 18:35:41,54.0
78,89.0,53.6053503763795,10.195943360137855,qgYAGN1bTFCK4MXagmLbw,2024-07-10 18:35:42,61.0
79,81.0,53.60536741992598,10.196219378163818,qgYAGN1bTFCK4MXagmLbw,2024-07-10 18:35:43,67.0
80,90.0,53.60533563994826,10.196537635803072,qgYAGN1bTFCK4MXagmLbw,2024-07-10 18:35:44,73.0
