,heading,latitude,longitude,traceid,sampledate,speed
0,222.0,53.63532283694474,10.14827585767388,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:08,40.0
1,222.0,53.63525771904546,10.148147497689097,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:09,40.0
2,223.0,53.635127288967794,10.148049659009336,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:10,41.0
3,225.0,53.635054631899166,10.147938598006755,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:11,42.0
4,224.0,53.63497776906674,10.147806703937537,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:12,42.0
5,224.0,53.6348967545638,10.147678776052995,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:13,43.0
6,225.0,53.63480741132901,10.147537257177982,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:14,44.0
7,225.0,53.63472783228443,10.147391034569662,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:15,45.0
8,225.0,53.634646861022816,10.147261064519542,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:16,43.0
9,225.0,53.63458259191955,10.147083828332242,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:17,46.0
10,225.0,53.63449879771274,10.146936249304082,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:18,46.0
11,225.0,53.63442071424534,10.14680587862317,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:19,46.0
12,225.0,53.63433629106003,10.146661850061273,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:20,47.0
13,225.0,53.63424710020459,10.146518036575154,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:21,48.0
14,225.0,53.63416211279179,10.14635618234055,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:22,49.0
15,225.0,53.63407551191916,10.14620870442869,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:23,49.0
16,225.0,53.63397953590722,10.146050413485806,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:24,51.0
17,225.0,53.6339017053557,10.145899276884316,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:25,49.0
18,225.0,53.63380994550833,10.145743446108035,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:26,50.0
19,225.0,53.633726769772075,10.145613058146624,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:27,48.0
20,225.0,53.633644089801855,10.14547496906575,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:28,47.0
21,225.0,53.63355813079552,10.145331918719304,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:29,47.0
22,225.0,53.6334654554564,10.145179139209484,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:30,50.0
23,225.0,53.63337939774328,10.145037528852772,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:31,48.0
24,225.0,53.63329380925905,10.1448891597683,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:32,48.0
25,227.0,53.63321090734891,10.144753143693354,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:33,47.0
26,227.0,53.63312880259191,10.144613924576996,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:34,46.0
27,226.0,53.633048839298326,10.144470750224029,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:35,46.0
28,225.0,53.63296656223904,10.144329652836728,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:36,47.0
29,221.0,53.63287887274689,10.144177978538249,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:37,48.0
30,216.0,53.632778952364525,10.14407737884918,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:38,48.0
31,211.0,53.632693036711295,10.143925808593607,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:39,48.0
32,211.0,53.632601004363345,10.143818453098952,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:40,46.0
33,210.0,53.63250414827059,10.1437559552685,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:41,43.0
34,209.0,53.63240065270206,10.143662613803134,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:42,45.0
35,208.0,53.63228845517473,10.14357272939836,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:43,46.0
36,208.0,53.63218717962097,10.14348263069855,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:44,46.0
37,208.0,53.632087517639334,10.143391539574408,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:45,45.0
38,208.0,53.63199283355677,10.143306231835393,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:46,45.0
39,208.0,53.63188762812472,10.14321315639704,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:47,45.0
40,208.0,53.63179493796943,10.143128018234451,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:48,44.0
41,208.0,53.63170174529773,10.1430424897744,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:49,43.0
42,209.0,53.631601814134136,10.142951563017986,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:50,43.0
43,209.0,53.631515769145906,10.14287075596778,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:51,42.0
44,209.0,53.6314221724058,10.14278009374447,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:52,43.0
45,209.0,53.63132838642253,10.142684304540616,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:53,42.0
46,209.0,53.63122260461367,10.14258631569204,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:54,45.0
47,209.0,53.63112303399948,10.142491501450046,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:55,45.0
48,209.0,53.631020369568816,10.14235657361714,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:56,44.0
49,208.0,53.63092090712776,10.14226312311127,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:57,44.0
50,208.0,53.63081177641397,10.142182222908769,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:58,45.0
51,208.0,53.63069733604648,10.142062259876935,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:43:59,46.0
52,208.0,53.63059687833206,10.141984242456791,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:00,46.0
53,208.0,53.6304731023415,10.14188344210231,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:01,46.0
54,208.0,53.63037050754818,10.141802705988775,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:02,46.0
55,208.0,53.63027806900709,10.14172571038523,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:03,44.0
56,208.0,53.63017900253397,10.141622677288067,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:04,44.0
57,206.0,53.630079464098806,10.141526157975369,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:05,44.0
58,203.0,53.62998322346397,10.14144357490312,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:06,43.0
59,203.0,53.629912179529605,10.141396064691383,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:07,40.0
60,204.0,53.62981796482452,10.14128687651456,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:08,40.0
61,206.0,53.62975286466735,10.14125553641727,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:09,36.0
62,207.0,53.62964137195283,10.141179180648033,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:10,39.0
63,207.0,53.62956955438834,10.141108394871528,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:11,37.0
64,207.0,53.629492611687695,10.141034584769113,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:12,36.0
65,207.0,53.629406007898424,10.140931803887575,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:13,37.0
66,207.0,53.62931803102831,10.140836972711384,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:14,40.0
67,207.0,53.629218953169726,10.14073468221879,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:15,43.0
68,208.0,53.629102035663415,10.140638170897494,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:16,45.0
69,208.0,53.62899525259482,10.14053900698354,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:17,47.0
70,208.0,53.62888737303289,10.140430465254498,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:18,48.0
71,206.0,53.62876917855029,10.14034302597215,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:19,48.0
72,205.0,53.628665561550285,10.140251740695785,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:20,48.0
73,204.0,53.628550926229245,10.14016817906629,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:21,48.0
74,203.0,53.62844586770169,10.140074531084608,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:22,48.0
75,202.0,53.62832975348491,10.139975419502644,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:23,49.0
76,200.0,53.62821798695928,10.139890029527516,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:24,49.0
77,203.0,53.6281004721209,10.139814326418051,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:25,50.0
78,208.0,53.62798445097261,10.139720568188087,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:26,50.0
79,208.0,53.62787142404599,10.139625646888186,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:27,50.0
80,208.0,53.62776574546117,10.139550429205888,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:28,49.0
81,208.0,53.62765666635016,10.13944027998736,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:29,50.0
82,210.0,53.62754211320834,10.139329533403483,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:30,50.0
83,211.0,53.62743499761673,10.139223281838674,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:31,50.0
84,212.0,53.627328132906875,10.139104037914208,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:32,50.0
85,212.0,53.62721711542733,10.139000102563458,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:33,49.0
86,213.0,53.62711700859053,10.13888523854673,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:34,49.0
87,213.0,53.62701316541294,10.1387646438744,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:35,49.0
88,214.0,53.62691215057953,10.138638481052997,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:36,49.0
89,214.0,53.626813103595985,10.138522057828906,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:37,49.0
90,214.0,53.62671171580261,10.138398686724589,JJYLtPkaT1KcyTDp0yIpow,2024-07-13 05:44:38,49.0
