,heading,latitude,longitude,traceid,sampledate,speed
0,2.0,53.49877150263637,10.21041308529675,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:18,52.0
1,2.0,53.498897231183946,10.210415096953511,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:19,52.0
2,3.0,53.4990310901776,10.210427837446332,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:20,51.0
3,8.0,53.49916750565171,10.21044879220426,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:21,51.0
4,11.0,53.49930065218359,10.210481649264691,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:22,52.0
5,15.0,53.499430320225656,10.210531270131469,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:23,52.0
6,18.0,53.499556509777904,10.210593212395906,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:24,50.0
7,21.0,53.49967641290277,10.210664793848991,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:25,50.0
8,24.0,53.49978977814317,10.21073754876852,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:26,48.0
9,27.0,53.4998968988657,10.21082698367536,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:27,47.0
10,30.0,53.49999727215618,10.21092371083796,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:28,44.0
11,31.0,53.50009064655751,10.211016749963164,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:29,43.0
12,32.0,53.5001836437732,10.211110208183529,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:30,42.0
13,31.0,53.50026993546635,10.211192350834608,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:31,39.0
14,27.0,53.5003551794216,10.211269380524756,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:32,38.0
15,22.0,53.500440046191216,10.211333418264983,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:33,37.0
16,14.0,53.50053023546934,10.211381865665317,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:34,38.0
17,7.0,53.50062436424196,10.21141480654478,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:35,40.0
18,358.0,53.50071526598185,10.211417824029922,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:36,39.0
19,351.0,53.50081329233944,10.211401814594865,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:37,39.0
20,344.0,53.50090742111206,10.211371053010224,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:38,39.0
21,336.0,53.50100305862725,10.21130433306098,bWoyLE7mSTeUjRWpXqteZA,2024-07-10 21:14:39,39.0
