,heading,latitude,longitude,traceid,sampledate,speed
0,5.0,53.49873085009099,10.210410963530933,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:47,60.0
1,5.0,53.49886869728328,10.210421196020803,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:48,55.0
2,5.0,53.498993802135146,10.210433271884185,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:49,50.0
3,8.0,53.49910862900076,10.210447102827205,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:50,46.0
4,8.0,53.49921018336278,10.210470607002277,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:51,41.0
5,9.0,53.49929742245656,10.210499242988352,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:52,36.0
6,16.0,53.49937509665852,10.210529476085826,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:53,32.0
7,16.0,53.499442021484825,10.210564543618098,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:54,28.0
8,18.0,53.499515120675305,10.210608911538449,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:55,31.0
9,20.0,53.499607557855825,10.210664614834997,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:56,38.0
10,23.0,53.49970958258111,10.210735048987418,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:57,43.0
11,25.0,53.49981602230694,10.210814115805997,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:58,46.0
12,29.0,53.499931285938985,10.21089314094674,1wxVex4cTDucYWcvSwtj9g,2024-07-14 00:59:59,49.0
13,30.0,53.500039700097766,10.210992166735736,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:00,49.0
14,30.0,53.5001425211464,10.211098021046883,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:01,49.0
15,27.0,53.50025527286203,10.211207997788144,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:02,52.0
16,24.0,53.50037701402122,10.211310798981511,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:03,53.0
17,19.0,53.50049440260825,10.211388708621426,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:04,52.0
18,353.0,53.50075618223397,10.211415407466587,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:06,52.0
19,348.0,53.50088807313621,10.211369802332223,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:07,53.0
20,336.0,53.50101998324491,10.211282686007149,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:08,56.0
21,332.0,53.501152449421845,10.211171909546644,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:09,58.0
22,341.0,53.501570469127216,10.210837231965163,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:12,61.0
23,344.0,53.50171646166086,10.210763054136589,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:13,61.0
24,349.0,53.5018708042298,10.210709138547816,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:14,62.0
25,354.0,53.50203007803468,10.21067303882917,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:15,64.0
26,358.0,53.502193348262395,10.210662739661114,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:16,65.0
27,358.0,53.502359452741544,10.21066734357801,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:17,66.0
28,359.0,53.502526961599195,10.210667871125684,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:18,67.0
29,0.0,53.50269898038493,10.21066571833862,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:19,68.0
30,0.0,53.502859015570536,10.21066195415881,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:20,64.0
31,0.0,53.503024964665464,10.21066174387106,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:21,65.0
32,357.0,53.50318909250541,10.210659886581466,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:22,65.0
33,356.0,53.50334817335126,10.210656767915838,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:23,63.0
34,358.0,53.5034871884972,10.210654351486651,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:24,56.0
35,0.0,53.50360426528032,10.210655203394214,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:25,47.0
36,0.0,53.50370445384374,10.210659544134556,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:26,40.0
37,3.0,53.503786405986695,10.21066634936978,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:27,33.0
38,23.0,53.5038559468077,10.210709594899502,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:28,29.0
39,36.0,53.50391429599457,10.210800042220132,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:29,31.0
40,76.0,53.50394299347362,10.210935717960576,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:30,33.0
41,80.0,53.50395861394655,10.211097675897625,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:31,38.0
42,80.0,53.503972779000755,10.211277469173409,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:32,42.0
43,84.0,53.503986815355496,10.211439725683976,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:33,39.0
44,84.0,53.50399143335104,10.211580502825328,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:34,34.0
45,102.0,53.50397323739501,10.21169943712025,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:35,29.0
46,102.0,53.5039547102141,10.21179758817844,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:36,24.0
47,90.0,53.50396042365225,10.211891103679234,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:37,21.0
48,52.0,53.50399792491179,10.211963159377248,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:38,20.0
49,31.0,53.504046845783634,10.211993845368193,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:39,19.0
50,22.0,53.50407653681577,10.212022000785437,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:40,15.0
51,326.0,53.5041243176344,10.211920085060756,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:41,16.0
52,291.0,53.50413746158203,10.211830996353084,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:42,17.0
53,254.0,53.50410513324857,10.21173996317222,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:43,19.0
54,216.0,53.50404873000827,10.211690420749417,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:44,22.0
55,180.0,53.503986360099105,10.211701684000552,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:45,22.0
56,150.0,53.50394048757188,10.211761449028144,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:46,20.0
57,119.0,53.50391814256487,10.211822225660883,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:47,16.0
58,102.0,53.503910714583,10.211870858512205,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:48,12.0
59,90.0,53.50391513193272,10.21189760750356,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:49,7.0
60,90.0,53.50392107044467,10.211899822748286,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:50,2.0
61,90.0,53.50392027369213,10.211904697880264,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:56,2.0
62,90.0,53.50393648693075,10.2119384593471,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:57,8.0
63,45.0,53.50396171228513,10.211987816717414,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:58,14.0
64,45.0,53.50399844682429,10.212073742018235,1wxVex4cTDucYWcvSwtj9g,2024-07-14 01:00:59,23.0
