,heading,latitude,longitude,traceid,sampledate,speed
0,135.0,53.504958,10.203248,RlCZsYtQbYtAFFbr12A,2024-07-09 04:00:19,31.0
1,143.0,53.504285,10.204223,RlCZsYtQbYtAFFbr12A,2024-07-09 04:00:30,24.0
2,145.0,53.504117,10.204435,RlCZsYtQbYtAFFbr12A,2024-07-09 04:00:35,2.0
3,147.0,53.503751,10.204913,RlCZsYtQbYtAFFbr12A,2024-07-09 04:00:56,30.0
4,177.0,53.503112,10.205202,RlCZsYtQbYtAFFbr12A,2024-07-09 04:01:05,30.0
5,172.0,53.502177,10.205313,RlCZsYtQbYtAFFbr12A,2024-07-09 04:01:16,33.0
6,150.0,53.501722,10.205597,RlCZsYtQbYtAFFbr12A,2024-07-09 04:01:25,1.0
7,131.0,53.501272,10.20618,RlCZsYtQbYtAFFbr12A,2024-07-09 04:01:48,34.0
8,135.0,53.500653,10.207365,RlCZsYtQbYtAFFbr12A,2024-07-09 04:01:58,40.0
9,148.0,53.499803,10.2083,RlCZsYtQbYtAFFbr12A,2024-07-09 04:02:08,39.0
10,186.0,53.49905,10.208553,RlCZsYtQbYtAFFbr12A,2024-07-09 04:02:17,39.0
11,245.0,53.50501666333212,10.220695421164129,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:44,51.0
12,247.0,53.50496132555744,10.220499814186915,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:45,51.0
13,247.0,53.504909039934475,10.220307312769805,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:46,50.0
14,248.0,53.504871583886896,10.220114579835398,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:47,48.0
15,249.0,53.50484590596133,10.219918892991505,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:48,47.0
16,250.0,53.50480063105094,10.219732429616556,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:49,47.0
17,252.0,53.504757752657,10.219547412167854,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:50,48.0
18,253.0,53.50472085280491,10.21935027717122,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:51,48.0
19,253.0,53.50468689258096,10.219153943465292,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:52,48.0
20,256.0,53.50465184317713,10.218956841663362,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:53,49.0
21,254.0,53.50461366061514,10.218749786455318,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:54,49.0
22,254.0,53.50458458162228,10.218545715545442,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:55,50.0
23,254.0,53.50455261670853,10.21833885590785,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:56,50.0
24,254.0,53.504525765839425,10.218130741251777,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:57,51.0
25,255.0,53.50449335235135,10.217915186026827,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:58,52.0
26,256.0,53.50445788181827,10.217698319546152,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:53:59,53.0
27,256.0,53.504423863606426,10.217479381048298,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:00,53.0
28,256.0,53.50439204780241,10.217254148284626,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:01,54.0
29,258.0,53.504365293700296,10.217030859243428,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:02,55.0
30,260.0,53.504344039890235,10.216803431937509,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:03,55.0
31,260.0,53.504322089274645,10.216572604721646,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:04,55.0
32,263.0,53.50430488037387,10.216351757839124,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:05,53.0
33,263.0,53.50428827073147,10.216125525775585,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:06,53.0
34,265.0,53.50428844040076,10.21589894507787,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:07,53.0
35,266.0,53.504277478736654,10.21568206140798,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:08,53.0
36,264.0,53.5042657377562,10.215461918300251,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:09,52.0
37,264.0,53.50425425177705,10.215246984819055,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:10,51.0
38,264.0,53.50423804214572,10.215035665994929,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:11,50.0
39,265.0,53.504227242748456,10.214830786129603,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:12,48.0
40,265.0,53.50421508887282,10.214642847136751,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:13,44.0
41,264.0,53.50420511435506,10.214482148713907,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:14,38.0
42,265.0,53.504194948761054,10.21435490939053,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:15,30.0
43,265.0,53.50418607189784,10.214245962304522,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:16,25.0
44,265.0,53.50418004509475,10.214141108470391,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:17,25.0
45,265.0,53.50417482085622,10.214023132134026,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:18,27.0
46,265.0,53.50416829793172,10.213892602448029,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:19,30.0
47,265.0,53.50416003459928,10.213743548916476,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:20,34.0
48,265.0,53.504150417473824,10.213574233235985,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:21,39.0
49,265.0,53.50414042566334,10.21338555556246,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:22,44.0
50,265.0,53.5041300649025,10.213199563903206,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:23,44.0
51,265.0,53.50411986865404,10.213005428761717,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:24,46.0
52,265.0,53.50410943742735,10.212804355856484,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:25,47.0
53,264.0,53.50409903363057,10.21260585965008,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:26,47.0
54,264.0,53.50409033352828,10.21241344460281,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:27,46.0
55,264.0,53.504082510366345,10.212243152190348,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:28,41.0
56,263.0,53.504077855640894,10.212092629071172,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:29,36.0
57,263.0,53.50408237931613,10.211964516064793,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:30,31.0
58,285.0,53.50413348858009,10.211868786786184,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:31,27.0
59,278.0,53.50410593273286,10.211769465324997,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:32,22.0
60,254.0,53.504082735875464,10.211676588311532,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:33,22.0
61,240.0,53.504048646919955,10.211586098818952,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:34,24.0
62,244.0,53.50401972279801,10.211476719318648,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:35,27.0
63,261.0,53.5040068572127,10.21133756329596,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:36,32.0
64,261.0,53.503993608894575,10.211185705535204,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:37,36.0
65,262.0,53.50397878210281,10.21101540150151,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:38,39.0
66,262.0,53.503966915975326,10.210852682312462,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:39,38.0
67,262.0,53.503963488830635,10.210717515849858,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:40,32.0
68,276.0,53.503994523118465,10.210607158763876,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:41,27.0
69,276.0,53.504000205343345,10.21052117837335,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:42,21.0
70,263.0,53.5039896807465,10.210454198691815,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:43,15.0
71,223.0,53.50393496674239,10.21041162652668,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:44,15.0
72,223.0,53.50390834509178,10.210366416350144,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:45,16.0
73,182.0,53.50388976777759,10.210336743644165,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:46,17.0
74,161.0,53.503801564397435,10.210448625429247,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:47,19.0
75,152.0,53.50375265817583,10.210485994266053,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:48,21.0
76,173.0,53.50369552719063,10.210515883070268,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:49,24.0
77,175.0,53.50362759316996,10.21053343265753,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:50,27.0
78,177.0,53.50354746991916,10.21054188142998,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:51,31.0
79,179.0,53.50345439003246,10.21055459401261,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:52,36.0
80,179.0,53.503345319958704,10.21056081687038,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:53,42.0
81,179.0,53.50322687610944,10.210566974379695,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:54,46.0
82,178.0,53.50310691228425,10.210571169068714,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:55,47.0
83,178.0,53.502983678972896,10.210572455052526,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:56,49.0
84,178.0,53.50285418979638,10.21057469668192,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:57,51.0
85,179.0,53.50271941745225,10.210575798340336,Y7N5pjGQam0JJfZG1UFrA,2024-07-09 01:54:58,53.0
