,heading,latitude,longitude,traceid,sampledate,speed
0,171.0,53.509345297224925,10.210406708639017,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:02,47.0
1,171.0,53.50922337732996,10.210428095874011,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:03,47.0
2,171.0,53.509105850306085,10.21045667298593,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:04,47.0
3,171.0,53.508990259302976,10.210487664707111,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:05,47.0
4,171.0,53.508873050062405,10.210525353242014,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:06,47.0
5,171.0,53.508757594119686,10.210561725811608,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:07,47.0
6,171.0,53.50864332095635,10.210590923376405,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:08,46.0
7,171.0,53.508534337484974,10.21061993514505,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:09,45.0
8,171.0,53.508426308179686,10.210642858435234,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:10,45.0
9,171.0,53.50831631104804,10.210670615955252,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:11,45.0
10,171.0,53.508206372063974,10.210703236292757,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:12,45.0
11,171.0,53.5080951619038,10.210737192265016,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:13,45.0
12,171.0,53.50798555173854,10.210768365380355,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:14,46.0
13,171.0,53.507870666639626,10.210798098342492,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:15,46.0
14,171.0,53.5077535558282,10.21082412825318,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:16,46.0
15,171.0,53.50764104407494,10.210858834507574,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:17,46.0
16,171.0,53.50752100570502,10.210885074313744,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:18,46.0
17,171.0,53.507403007218215,10.210918837645458,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:19,47.0
18,171.0,53.507283923860854,10.210950085534726,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:20,47.0
19,171.0,53.50716877927521,10.210980482130562,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:21,47.0
20,171.0,53.50705321705358,10.21100918661573,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:22,46.0
21,171.0,53.50694120330494,10.211034148662115,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:23,46.0
22,171.0,53.50683122105366,10.211061455406035,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:24,45.0
23,171.0,53.50671990019112,10.21109014884889,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:25,45.0
24,171.0,53.506609572111216,10.211113878323175,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:26,45.0
25,171.0,53.50649445572234,10.21114439832854,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:27,45.0
26,171.0,53.506381325317754,10.21117110128081,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:28,45.0
27,171.0,53.50626818714935,10.211195497752998,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:29,45.0
28,171.0,53.50615232406397,10.211227165844525,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:30,45.0
29,171.0,53.5060419678992,10.211252212522153,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:31,44.0
30,171.0,53.50592436009168,10.211280121454386,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:32,45.0
31,171.0,53.50581133520953,10.211305323153544,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:33,44.0
32,171.0,53.50569988488588,10.211337719024886,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:34,44.0
33,171.0,53.50559100744539,10.21136027776794,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:35,43.0
34,171.0,53.50548030031309,10.211387225742785,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:36,44.0
35,169.0,53.50537129754606,10.211416398191972,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:37,44.0
36,170.0,53.50525907977739,10.211452055110458,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:38,44.0
37,170.0,53.50515070804574,10.21148195600624,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:39,43.0
38,170.0,53.505046309097345,10.211512867803412,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:40,41.0
39,171.0,53.50494554162992,10.211537922199916,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:41,39.0
40,171.0,53.50484887693048,10.211561298555628,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:42,38.0
41,171.0,53.5047534167709,10.211587646147231,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:43,37.0
42,172.0,53.50466551841344,10.211606834394392,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:44,35.0
43,172.0,53.50457981071228,10.211624609341085,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:45,34.0
44,173.0,53.50449720460798,10.211636350862298,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:46,32.0
45,173.0,53.504420150022874,10.211652592728193,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:47,31.0
46,174.0,53.5043449392793,10.211668463487792,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:48,29.0
47,174.0,53.504278439953545,10.211681811819016,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:49,27.0
48,173.0,53.50421679426755,10.211693980698705,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:50,25.0
49,173.0,53.504156940859794,10.211715179703464,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:51,24.0
50,210.0,53.5041028290034,10.21163837709108,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:52,23.0
51,228.0,53.5040653233496,10.211566550725165,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:53,22.0
52,258.0,53.50404963498858,10.211471470143684,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:54,23.0
53,261.0,53.50403919418284,10.21136041320986,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:55,25.0
54,261.0,53.50403179284571,10.211252885137664,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:56,25.0
55,261.0,53.50402597868331,10.211143890510805,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:57,26.0
56,262.0,53.504020675059266,10.211040180636433,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:58,25.0
57,262.0,53.504011496527326,10.210927069079524,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:22:59,25.0
58,262.0,53.5040036624995,10.210809833174276,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:00,25.0
59,288.0,53.50401749635012,10.2106989276262,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:01,25.0
60,276.0,53.50402693283998,10.210592351444872,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:02,24.0
61,253.0,53.504011931687614,10.21048480521432,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:03,24.0
62,246.0,53.50399042220021,10.210371933043008,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:04,26.0
63,265.0,53.503977613006086,10.210252860801846,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:05,28.0
64,268.0,53.503975528329306,10.21012223175414,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:06,30.0
65,266.0,53.5039735939713,10.209991818358908,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:07,30.0
66,265.0,53.50395815396966,10.209854461879187,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:08,31.0
67,265.0,53.503941283152194,10.20971988141609,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:09,32.0
68,265.0,53.50392970130389,10.209587679071314,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:10,33.0
69,265.0,53.50391884946723,10.20945333391588,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:11,32.0
70,265.0,53.50391192896458,10.20932159122345,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:12,31.0
71,265.0,53.50391015649722,10.209191959610065,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:13,31.0
72,265.0,53.50390435336796,10.209058313885244,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:14,31.0
73,264.0,53.50389831063164,10.2089245821682,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:15,31.0
74,264.0,53.50388926695136,10.208795712446603,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:16,31.0
75,264.0,53.50387971842226,10.208669377197264,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:17,31.0
76,264.0,53.50386923860877,10.20854598269698,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:18,30.0
77,264.0,53.50386329120949,10.208422003210243,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:19,29.0
78,261.0,53.50385707917323,10.208297052698915,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:20,29.0
79,258.0,53.50384716022672,10.208177245550504,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:21,28.0
80,254.0,53.50383136804968,10.208066756488169,JcVUyLJ8RR25G9KDbAcA,2024-07-08 21:23:22,27.0
