,heading,latitude,longitude,traceid,sampledate,speed
0,28.0,53.49871953637775,10.203829943775306,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:16,19.0
1,28.0,53.49875890656941,10.203878704582204,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:17,19.0
2,29.0,53.49879893994632,10.203927570170894,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:18,19.0
3,29.0,53.49883908452367,10.20397367025422,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:19,19.0
4,29.0,53.498883168402976,10.20402050901879,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:20,20.0
5,29.0,53.49892829974622,10.204071483622704,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:21,21.0
6,29.0,53.49897785275747,10.204118653228326,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:22,22.0
7,29.0,53.499029162157456,10.204165041278507,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:23,23.0
8,29.0,53.49908663257518,10.204210486586131,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:24,25.0
9,29.0,53.499146156958176,10.20425872458599,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:25,26.0
10,29.0,53.49920764650896,10.204314300042476,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:26,27.0
11,29.0,53.49926858539575,10.20437077320242,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:27,27.0
12,29.0,53.49932607724825,10.204428347965568,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:28,26.0
13,29.0,53.499381591324855,10.20448639175238,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:29,26.0
14,29.0,53.49943706355979,10.204536647936433,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:30,25.0
15,29.0,53.49948218139247,10.204586810725113,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:31,22.0
16,29.0,53.499515069740184,10.204629410173183,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:32,17.0
17,29.0,53.499536348622605,10.2046631686194,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:33,12.0
18,28.0,53.49954445030357,10.204675511403495,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:34,5.0
19,28.0,53.49953978218807,10.20466920276436,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:35,0.0
20,28.0,53.499540915439034,10.204669243547915,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:36,0.0
21,28.0,53.49955102143788,10.204678125957356,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:37,4.0
22,28.0,53.49958118271132,10.20469494782007,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:38,11.0
23,28.0,53.49962069810633,10.204717027075732,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:39,15.0
24,28.0,53.499661802500256,10.204740570995808,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:40,16.0
25,28.0,53.4997001084731,10.20476985570698,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:41,16.0
26,28.0,53.49973578536243,10.204802505944036,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:42,16.0
27,28.0,53.49977061447264,10.204837201639192,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:43,16.0
28,28.0,53.49980521324676,10.204872842457435,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:44,16.0
29,28.0,53.499839773099254,10.204910327426305,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:45,16.0
30,27.0,53.499874380240755,10.204942982171191,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:46,15.0
31,27.0,53.499910795631024,10.20497239700132,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:47,15.0
32,27.0,53.49994887693096,10.205001866609097,I6SDiXcfTAqIqTlMsasKgA,2024-07-11 05:36:48,16.0
