,heading,latitude,longitude,traceid,sampledate,speed
0,96.0,53.607768304646015,9.852892896160483,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:38,51.0
1,95.0,53.60775631852448,9.853107640519738,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:39,51.0
2,96.0,53.607742614112794,9.853313751518726,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:40,49.0
3,95.0,53.60773163381964,9.8535171803087,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:41,49.0
4,96.0,53.60771482810378,9.85371457412839,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:42,44.0
5,101.0,53.60769387334585,9.853882044553757,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:43,37.0
6,106.0,53.60767019446939,9.85401657409966,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:44,32.0
7,100.0,53.60765636432916,9.854132244363427,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:45,29.0
8,98.0,53.60764576122165,9.854236096143724,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:46,29.0
9,96.0,53.60763448756188,9.854372637346389,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:47,30.0
10,95.0,53.60762551892549,9.854515129700305,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:48,35.0
11,96.0,53.607615544460714,9.854677068069575,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:49,39.0
12,96.0,53.6076041450724,9.85485258512199,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:50,43.0
13,96.0,53.60759299714118,9.855050817131996,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:51,46.0
14,95.0,53.60758138820529,9.85525282099843,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:52,48.0
15,95.0,53.60756864771247,9.855460189282894,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:53,50.0
16,95.0,53.6075573740527,9.855679962784052,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:54,54.0
17,96.0,53.607538850046694,9.855913063511252,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:55,55.0
18,96.0,53.607523678801954,9.856157647445798,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:56,57.0
19,96.0,53.60750875901431,9.856400722637773,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:57,57.0
20,96.0,53.60749346204102,9.856643714010715,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:58,57.0
21,96.0,53.607476321049035,9.856881005689502,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:48:59,57.0
22,95.0,53.60746039543301,9.857124583795668,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:00,57.0
23,96.0,53.60744614619762,9.85736908391118,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:01,56.0
24,96.0,53.607428460381925,9.857595060020683,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:02,52.0
25,92.0,53.60741697717458,9.85780443996191,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:03,48.0
26,90.0,53.60741270240396,9.85800426453352,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:04,47.0
27,91.0,53.60741219948977,9.858193779364228,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:05,46.0
28,97.0,53.60740411095321,9.85838153399527,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:06,44.0
29,100.0,53.607389191165566,9.85854959115386,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:07,39.0
30,101.0,53.60737707931549,9.858672469854357,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:08,24.0
31,93.0,53.60737309791148,9.85875377431512,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:09,20.0
32,93.0,53.6073734331876,9.858832564204931,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:10,21.0
33,93.0,53.60737326554954,9.85891805961728,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:11,23.0
34,94.0,53.60737217590213,9.859010260552168,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:12,21.0
35,95.0,53.60736940987408,9.85909391194582,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:13,23.0
36,97.0,53.60735817812383,9.859179155901074,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:14,25.0
37,90.0,53.60734870657325,9.859297592192888,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:15,29.0
38,93.0,53.60733839683235,9.859449472278357,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:16,39.0
39,94.0,53.60732255503535,9.85964125022292,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:17,44.0
40,91.0,53.60731375403702,9.859842751175163,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:18,49.0
41,91.0,53.607308557257056,9.860048526898026,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:19,48.0
42,95.0,53.607297744601965,9.860249692574143,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:20,47.0
43,102.0,53.60728001687676,9.86044398508966,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:21,46.0
44,100.0,53.60725784674287,9.86063601449132,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:22,47.0
45,96.0,53.60723479650915,9.860837683081629,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:23,46.0
46,95.0,53.60722222365439,9.86103138886392,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:24,45.0
47,96.0,53.60720864497125,9.861200284212828,0cWtkpZSS1G1V3qrU2c3dg,2024-07-09 12:49:25,35.0
