,heading,latitude,longitude,traceid,sampledate,speed
0,96.0,53.60773994811459,9.85280972245448,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:13,45.0
1,96.0,53.607726246492376,9.85300720434223,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:14,46.0
2,96.0,53.60771364772568,9.853200405504303,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:15,46.0
3,96.0,53.607700616227255,9.853400242582277,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:16,47.0
4,96.0,53.60768765298566,9.85359903294676,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:17,47.0
5,96.0,53.60767440742482,9.853802152655597,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:18,48.0
6,96.0,53.6076736951457,9.854006753540668,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:19,48.0
7,96.0,53.60765941832361,9.854213925357312,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:20,49.0
8,96.0,53.60764418267208,9.854421630668732,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:21,49.0
9,96.0,53.60762861716628,9.854629164109692,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:22,49.0
10,95.0,53.607614264592264,9.854842615797544,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:23,50.0
11,95.0,53.60759935082587,9.855056187384106,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:24,51.0
12,96.0,53.6075851449232,9.855270907588736,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:25,51.0
13,96.0,53.60756879460301,9.855486840666304,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:26,51.0
14,96.0,53.60755554740696,9.855701956844124,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:27,51.0
15,95.0,53.60754288625992,9.855909540341251,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:28,50.0
16,95.0,53.60753052966475,9.85611456989,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:29,49.0
17,95.0,53.60751963774908,9.856324711830032,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:30,49.0
18,95.0,53.60750702113732,9.856532230690693,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:31,49.0
19,96.0,53.60749296805749,9.85674073731087,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:32,49.0
20,96.0,53.607482028023846,9.856945884222126,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:33,49.0
21,96.0,53.60747169105447,9.85714989335504,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:34,48.0
22,96.0,53.60745869391908,9.857359772459578,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:35,49.0
23,96.0,53.60743521114683,9.857567606037405,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:36,49.0
24,95.0,53.607436682264904,9.857773854262197,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:37,49.0
25,95.0,53.60741023076068,9.857981497262934,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:38,49.0
26,95.0,53.60739759304715,9.858191615354691,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:39,49.0
27,95.0,53.607385171717226,9.8583981770738,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:40,49.0
28,96.0,53.60737230990607,9.858605938407424,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:41,49.0
29,96.0,53.60735940723742,9.858812182297545,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:42,49.0
30,96.0,53.60734640941251,9.85901994722425,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:43,49.0
31,96.0,53.60733334512547,9.85922877451672,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:44,49.0
32,96.0,53.60732044258746,9.85943501631326,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:45,49.0
33,96.0,53.60730759244834,9.85964042054482,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:46,49.0
34,96.0,53.60729497930817,9.859842036444352,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:47,48.0
35,95.0,53.607282730348054,9.860038120089293,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:48,46.0
36,95.0,53.60727138587445,9.860227703723927,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:49,45.0
37,95.0,53.607260276507304,9.86041335837492,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:50,44.0
38,95.0,53.607249393296584,9.860595233760105,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:51,43.0
39,95.0,53.60723877704679,9.860772647568623,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:52,42.0
40,96.0,53.60723868979056,9.860940614729664,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:53,39.0
41,96.0,53.60722727527327,9.86108809633224,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:54,35.0
42,97.0,53.60721662625729,9.861215824533096,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:55,30.0
43,97.0,53.6072087411948,9.861325889259442,00YujgzQvq2N8FH848Uug,2024-07-11 04:09:56,26.0
