,heading,latitude,longitude,traceid,sampledate,speed
0,312.0,53.60793552132249,9.870689458123843,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:04,43.0
1,312.0,53.6080103778586,9.870553531390604,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:05,43.0
2,311.0,53.60808566612677,9.870412564700104,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:06,44.0
3,312.0,53.60815956626821,9.870274190467182,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:07,44.0
4,313.0,53.60823253293477,9.87014187805873,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:08,43.0
5,314.0,53.60830554781695,9.870013846191029,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:09,42.0
6,314.0,53.6083670759582,9.869871164234276,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:10,41.0
7,314.0,53.608448684019315,9.869759918138667,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:11,41.0
8,314.0,53.60852355923428,9.869637257070185,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:12,41.0
9,313.0,53.608592373125056,9.869505906578048,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:13,42.0
10,312.0,53.60866143821585,9.86937324631148,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:14,42.0
11,312.0,53.608732672144335,9.869236760496555,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:15,42.0
12,311.0,53.60880603002368,9.869104759237771,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:16,42.0
13,311.0,53.60887169829358,9.868964579286724,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:17,41.0
14,313.0,53.60895369897735,9.86885512335843,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:18,41.0
15,319.0,53.60901774221083,9.868719531610788,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:19,40.0
16,316.0,53.609092848343266,9.86861087371351,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:20,39.0
17,311.0,53.609161217642054,9.868504555470372,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:21,36.0
18,311.0,53.60921910832922,9.868402120350456,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:22,33.0
19,316.0,53.60926684445765,9.868310426146223,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:23,29.0
20,333.0,53.609326312130285,9.868265237375246,abQAQAlvTs6Vpz2g24h85g,2024-07-10 03:16:24,25.0
