,heading,latitude,longitude,traceid,sampledate,speed
0,303.0,53.52442490879916,10.141296126093868,2JeYm4j0RYKq3RYqFXS3gQ,2024-07-11 00:58:43,75.0
1,302.0,53.52452898543618,10.141042703284462,2JeYm4j0RYKq3RYqFXS3gQ,2024-07-11 00:58:44,74.0
2,123.0,53.52444771,10.14097277,Ys80H54QCCD75iYUIG7ww,2024-07-11 04:08:40,54.0
3,303.0,53.52443422604886,10.141438742097291,kYLKCI0hQAftqCd0tRWow,2024-07-11 01:22:53,76.0
4,303.0,53.524539635250626,10.141172180884729,kYLKCI0hQAftqCd0tRWow,2024-07-11 01:22:54,76.0
5,123.0,53.524383544921875,10.141081685038822,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:22:20,62.0
6,342.0,53.524383544921875,10.149670877527246,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:23,29.0
7,334.0,53.524444580078125,10.14962705174557,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:24,30.0
8,1.0,53.5245361328125,10.149612005126253,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:25,33.0
9,3.0,53.524627685546875,10.149610356763398,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:26,36.0
10,2.0,53.524749755859375,10.149650081560642,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:27,41.0
11,8.0,53.524871826171875,10.14967900195053,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:28,43.0
12,8.0,53.52496337890625,10.149709599237024,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:29,44.0
13,8.0,53.52508544921875,10.14974596351722,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:30,45.0
14,7.0,53.52520751953125,10.149773815866736,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:31,47.0
15,6.0,53.52532958984375,10.14979609622484,bDe7e38DQE6CIY2pGq3Dew,2024-07-11 00:23:32,48.0
16,124.0,53.524452016666665,10.14097435,X2Em2v8tTNuf0HNpI3hfOA,2024-07-11 02:54:02,67.0
17,126.0,53.52439773333334,10.141175383333332,X2Em2v8tTNuf0HNpI3hfOA,2024-07-11 02:54:03,64.0
18,303.0,53.52442036666667,10.141295800000002,1Y6RqgbTHixXUcuslCCg,2024-07-11 05:51:32,74.0
19,302.0,53.52452478333333,10.141030366666667,1Y6RqgbTHixXUcuslCCg,2024-07-11 05:51:33,74.0
20,123.0,53.52444332,10.14095569,9ZttsViQnusLOWItnDlYw,2024-07-11 00:17:28,85.0
21,130.0,53.524634600000006,10.1487712,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:02,33.0
22,128.0,53.5245833,10.1488692,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:03,28.0
23,137.0,53.52454089999999,10.1489438,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:04,21.0
24,137.0,53.524505399999995,10.1489989,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:05,17.0
25,137.0,53.5244772,10.1490394,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:06,13.0
26,139.0,53.5244497,10.149075800000002,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:07,16.0
27,139.0,53.52440719999999,10.1491211,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:08,24.0
28,303.0,53.5244931,10.1411402,i0aimIRAQA6lrVKPkdIcfA,2024-07-11 05:53:54,88.0
29,123.0,53.52443159999999,10.141072,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:45:11,60.0
30,343.0,53.5243889,10.1496955,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:47,24.0
31,321.0,53.52444220000001,10.1496495,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:48,23.0
32,308.0,53.5244789,10.1495721,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:49,23.0
33,275.0,53.5244932,10.1494784,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:50,22.0
34,270.0,53.52449360000001,10.1493734,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:51,26.0
35,280.0,53.5244986,10.149257,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:52,29.0
36,294.0,53.5245213,10.1491312,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:53,32.0
37,302.0,53.5245621,10.1490065,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:54,35.0
38,306.0,53.5246136,10.1488811,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:55,37.0
39,308.0,53.524687217076746,10.148774748916956,x0y8h3lGSSy7ssgrAC9GNQ,2024-07-11 05:46:56,38.0
