,heading,latitude,longitude,traceid,sampledate,speed
0,8.0,53.43764618,10.30285772,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:37,79.0
1,8.0,53.43804809,10.30291026,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:38,78.0
2,8.0,53.43825001,10.30293485,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:39,79.0
3,7.0,53.43844478,10.30296069,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:40,79.0
4,7.0,53.43864243,10.30299074,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:41,79.0
5,7.0,53.43883556,10.30301712,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:42,78.0
6,7.0,53.43902783,10.30304445,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:43,78.0
7,7.0,53.4392186,10.30306914,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:44,77.0
8,8.0,53.43941333,10.30309348,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:45,77.0
9,8.0,53.43959411,10.30312238,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:46,75.0
10,9.0,53.43977887,10.3031577,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:47,74.0
11,10.0,53.43996064,10.30319132,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:48,72.0
12,12.0,53.44013234,10.3032363,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:49,69.0
13,15.0,53.44029837,10.30328992,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:50,68.0
14,17.0,53.44044164,10.30334965,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:51,60.0
15,21.0,53.44056428,10.3034134,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:52,50.0
16,27.0,53.44066143,10.30348031,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:53,43.0
17,52.0,53.44073151,10.30355499,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:54,34.0
18,70.0,53.44077284,10.30364689,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:55,27.0
19,73.0,53.44080025,10.30374482,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:56,25.0
20,59.0,53.44084557,10.30381409,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:57,23.0
21,36.0,53.44089757,10.3038575,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:58,24.0
22,29.0,53.44096176,10.30390017,aKtXFXZoRvyeYFljVRfFEA,2024-07-12 04:49:59,26.0
