,heading,latitude,longitude,traceid,sampledate,speed
0,5.0,53.438052,10.302952,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:50:00,57.0
1,5.0,53.439432,10.303139,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:50:10,55.0
2,19.0,53.440573,10.303451,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:50:20,32.0
3,350.0,53.440944,10.303874,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:50:30,14.0
4,295.0,53.441175,10.303053,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:50:40,31.0
5,317.0,53.441512,10.301787,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:50:50,27.0
6,338.0,53.442233,10.301195,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:51:00,34.0
7,310.0,53.442842,10.300329,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:51:10,37.0
8,330.0,53.443485,10.299186,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:51:20,32.0
9,328.0,53.444348,10.298549,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:51:30,43.0
10,334.0,53.44522,10.297683,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:51:40,39.0
11,330.0,53.446097,10.297043,qhuZrGnVReKEOatNvudQOg,2024-07-09 09:51:50,41.0
12,36.0,53.44077861666666,10.30363945,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:24,16.0
13,65.0,53.44079194999999,10.3037,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:25,18.0
14,65.0,53.44081361666668,10.303770283333334,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:26,20.0
15,50.0,53.440840812642264,10.303849517967718,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:27,21.0
16,41.0,53.44088524561938,10.30390104763222,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:28,23.0
17,12.0,53.44095638333333,10.30389055,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:29,26.0
18,12.0,53.441019450000006,10.30394805,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:30,28.0
19,53.0,53.44107055,10.304020283333331,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:31,33.0
20,55.0,53.44112055277246,10.304157897816538,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:32,39.0
21,61.0,53.44117076367112,10.304305120167465,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:33,45.0
22,62.0,53.44122550035563,10.30447473179149,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:34,49.0
23,63.0,53.44127887833806,10.30464382754126,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:35,52.0
24,65.0,53.44134244479296,10.304858087561843,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:36,55.0
25,63.0,53.441952783333335,10.309138883333333,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:54,56.0
26,54.0,53.44204388333333,10.309312216666664,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:55,56.0
27,39.0,53.44214721666667,10.309465283333331,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:56,56.0
28,37.0,53.4422575,10.309604716666666,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:57,56.0
29,36.0,53.44237249999999,10.309730833333337,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:58,55.0
30,32.0,53.442491116666666,10.309842499999998,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:25:59,55.0
31,28.0,53.442615,10.309934449999998,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:00,55.0
32,22.0,53.442744999999995,10.31000445,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:01,56.0
33,22.0,53.442744999999995,10.31000445,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:02,56.0
34,15.0,53.44301721666667,10.31008805,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:03,57.0
35,15.0,53.44301721666667,10.31008805,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:04,57.0
36,1.0,53.44329475229272,10.31012682222901,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:05,56.0
37,0.0,53.44343333333333,10.310081666666669,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:06,56.0
38,6.0,53.443572216666674,10.310092216666668,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:07,57.0
39,7.0,53.4437088360313,10.3101423080029,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:08,57.0
40,8.0,53.44384641157568,10.310176010212292,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:09,56.0
41,11.0,53.443981054959345,10.310217297374606,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:10,55.0
42,11.0,53.4441136496652,10.310260584865146,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:11,55.0
43,11.0,53.4442454798148,10.310303622766536,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:12,54.0
44,9.0,53.44437395470497,10.310342510618815,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:13,53.0
45,9.0,53.44450000482016,10.310378448757756,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:14,52.0
46,9.0,53.44462443520235,10.310413925112403,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:15,51.0
47,9.0,53.44474630993079,10.310448672804789,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:16,50.0
48,10.0,53.44486546844645,10.310482873756904,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:17,50.0
49,10.0,53.44498280605298,10.310518127909075,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:18,48.0
50,8.0,53.44509992164949,10.310552478700442,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:19,48.0
51,8.0,53.44521677003994,10.310583040865271,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:20,48.0
52,9.0,53.44533336113061,10.310614185444749,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:21,48.0
53,9.0,53.44544879275511,10.310645805248944,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:22,48.0
54,9.0,53.445564810417686,10.310678992803302,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:23,48.0
55,9.0,53.44568276276292,10.310712733792103,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:24,49.0
56,9.0,53.445801743977256,10.310746769104622,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:25,50.0
57,9.0,53.4459220098905,10.310779849039656,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:26,50.0
58,8.0,53.446044861687035,10.31081062209834,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:27,50.0
59,8.0,53.44616657367645,10.310841258935604,UAIDQZmSQK6nZq44pGH1Ig,2024-07-09 08:26:28,51.0
60,4.0,53.437535,10.302853333333331,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:11,58.0
61,4.0,53.43767833333333,10.302871666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:12,58.0
62,4.0,53.437825,10.302891666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:13,58.0
63,4.0,53.43796999999999,10.302913333333333,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:14,58.0
64,6.0,53.43812,10.30293,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:15,57.0
65,5.0,53.43825833333334,10.302956666666669,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:16,58.0
66,5.0,53.438403333333326,10.302981666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:17,57.0
67,4.0,53.43855166666667,10.30301,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:18,58.0
68,4.0,53.438696666666665,10.303028333333334,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:19,58.0
69,5.0,53.43884333333334,10.303053333333336,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:20,57.0
70,5.0,53.43898666666667,10.303075,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:21,57.0
71,4.0,53.43912666666667,10.30309,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:22,57.0
72,3.0,53.43926,10.303111666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:23,56.0
73,3.0,53.439395,10.303128333333332,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:24,57.0
74,5.0,53.43953499999999,10.303148333333333,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:25,55.0
75,5.0,53.43966833333334,10.303173333333332,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:26,55.0
76,6.0,53.43980499999999,10.3032,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:27,55.0
77,7.0,53.43993666666667,10.303233333333331,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:28,55.0
78,9.0,53.44007499999999,10.30327,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:29,55.0
79,10.0,53.440196666666665,10.3033,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:30,51.0
80,12.0,53.44031833333334,10.303343333333334,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:31,49.0
81,15.0,53.44043166666667,10.30339,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:32,43.0
82,18.0,53.440556666666666,10.303431666666668,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:33,40.0
83,21.0,53.44064,10.303486666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:34,34.0
84,31.0,53.440704999999994,10.303553333333332,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:35,30.0
85,44.0,53.440755,10.303636666666668,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:36,27.0
86,54.0,53.44078833333333,10.303726666666668,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:37,24.0
87,49.0,53.44081666666666,10.303805,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:38,22.0
88,32.0,53.44085666666667,10.303871666666668,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:39,23.0
89,24.0,53.44090666666666,10.303916666666668,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:40,25.0
90,27.0,53.44096833333333,10.303963333333334,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:41,29.0
91,40.0,53.44104000000001,10.304031666666669,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:42,32.0
92,49.0,53.441111666666664,10.304128333333331,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:43,36.0
93,56.0,53.44117166666667,10.304266666666669,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:44,39.0
94,59.0,53.44122333333333,10.30443,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:45,45.0
95,63.0,53.44127166666667,10.304615,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:46,48.0
96,63.0,53.44132166666667,10.304805,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:47,51.0
97,65.0,53.44137166666666,10.304991666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:48,49.0
98,67.0,53.44141833333333,10.305188333333332,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:49,49.0
99,68.0,53.44146666666667,10.305385,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:50,49.0
100,70.0,53.44150833333333,10.305581666666663,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:51,49.0
101,71.0,53.44154833333334,10.305778333333334,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:52,50.0
102,73.0,53.441603333333326,10.305963333333333,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:53,50.0
103,76.0,53.441635,10.30617,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:54,51.0
104,79.0,53.44165833333333,10.306376666666669,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:55,51.0
105,79.0,53.441671666666664,10.306583333333332,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:56,51.0
106,81.0,53.44168333333334,10.306811666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:57,51.0
107,83.0,53.44170166666666,10.307036666666669,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:58,52.0
108,85.0,53.44171166666667,10.307248333333332,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:37:59,52.0
109,86.0,53.441718333333334,10.30747,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:00,52.0
110,86.0,53.44172333333333,10.307686666666664,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:01,52.0
111,86.0,53.44173000000001,10.307905,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:02,52.0
112,84.0,53.44173666666667,10.308131666666666,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:03,53.0
113,81.0,53.44176000000001,10.308356666666668,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:04,51.0
114,76.0,53.44178,10.308571666666667,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:05,51.0
115,69.0,53.44182666666667,10.308778333333333,bQvbPCy6RreqH2C1fQ6jA,2024-07-09 06:38:06,51.0
