,heading,latitude,longitude,traceid,sampledate,speed
0,31.0,53.43568166,10.30133854,BC7KkFfuTBuvhfLNfwexXQ,2024-07-10 14:11:45,55.0
1,262.0,53.43625846,10.31243102,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:50,80.0
2,262.0,53.43623428,10.31211044,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:51,79.0
3,262.0,53.43620704,10.31177928,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:52,79.0
4,261.0,53.43617688,10.31144038,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:53,79.0
5,260.0,53.4361452,10.31111013,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:54,80.0
6,259.0,53.43611041,10.3107884,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:55,80.0
7,258.0,53.43607293,10.31045805,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:56,80.0
8,257.0,53.43603283,10.31013164,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:57,79.0
9,257.0,53.43598846,10.3097988,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:58,78.0
10,256.0,53.4359429,10.30949089,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:42:59,78.0
11,255.0,53.43589581,10.30917591,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:00,77.0
12,255.0,53.43584363,10.30885191,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:01,76.0
13,254.0,53.4357935,10.30854151,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:02,76.0
14,253.0,53.43574062,10.30824287,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:03,76.0
15,252.0,53.43568631,10.30793763,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:04,76.0
16,252.0,53.43563135,10.30763934,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:05,75.0
17,32.0,53.43561691,10.30135294,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:53,59.0
18,33.0,53.43573604,10.30148225,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:54,58.0
19,35.0,53.43585703,10.30162317,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:55,58.0
20,37.0,53.43597824,10.30177671,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:56,58.0
21,38.0,53.43609431,10.30192916,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:57,58.0
22,37.0,53.43621055,10.30207824,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:58,59.0
23,33.0,53.43632778,10.30221405,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:43:59,59.0
24,29.0,53.43645502,10.30234258,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:00,59.0
25,25.0,53.43658969,10.30245975,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:01,59.0
26,22.0,53.43672135,10.30255765,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:02,59.0
27,19.0,53.4368613,10.30264452,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:03,60.0
28,15.0,53.43701105,10.3027181,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:04,60.0
29,11.0,53.43715931,10.3027716,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:05,60.0
30,7.0,53.43730631,10.30280966,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:06,60.0
31,5.0,53.43745552,10.30284139,91frPArRTtKmxnkTGO6IGA,2024-07-10 13:44:07,59.0
32,264.0,53.43626581565525,10.312601129235366,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:34,65.0
33,263.0,53.43624585647503,10.31232615126438,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:35,65.0
34,262.0,53.43622511024227,10.312049676009996,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:36,66.0
35,262.0,53.43620168946796,10.311769704484382,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:37,66.0
36,261.0,53.43617700955657,10.311497159165423,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:38,66.0
37,260.0,53.43615169514472,10.311221847222225,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:39,66.0
38,260.0,53.4361237714372,10.310943636885504,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:40,67.0
39,259.0,53.436093909017174,10.310664857679374,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:41,67.0
40,258.0,53.43606089702683,10.31038439324293,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:42,67.0
41,257.0,53.436026515954815,10.310105268443426,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:43,68.0
42,257.0,53.435988944360936,10.309826521278852,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:44,68.0
43,256.0,53.43594817727528,10.309550009940375,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:45,68.0
44,255.0,53.43590675899088,10.309270814943623,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:46,68.0
45,255.0,53.435863989876765,10.30899371071576,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:47,68.0
46,254.0,53.43581987226305,10.30871831728746,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:48,68.0
47,253.0,53.43577394660554,10.30844599320872,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:49,67.0
48,252.0,53.43572686911737,10.308173456686363,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:50,67.0
49,252.0,53.435678614739814,10.30790239812588,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:51,67.0
50,252.0,53.435626952214314,10.30763150961535,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:52,67.0
51,251.0,53.4355741437413,10.307362415575636,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:03:53,67.0
52,72.0,53.43555270396915,10.307450618782305,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:05:05,64.0
53,72.0,53.435603555684125,10.3077155221287,Dk9clrXWSDuJca3jtwM2Zw,2024-07-10 16:05:06,66.0
