,heading,latitude,longitude,traceid,sampledate,speed
0,6.0,53.43912868,10.30304809,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:09,64.0
1,5.0,53.43960464,10.30311742,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:10,64.0
2,31.0,53.44070814,10.30352482,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:11,28.0
3,290.0,53.44130636,10.30232888,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:12,42.0
4,331.0,53.44157904,10.30165994,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:13,38.0
5,341.0,53.44183421,10.30144669,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:14,40.0
6,309.0,53.4430432,10.29992557,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:15,53.0
7,339.0,53.44364273,10.29903483,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:16,52.0
8,327.0,53.44449932,10.29833945,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:17,55.0
9,329.0,53.44609633,10.29701722,u0CBk9CrQQ6nq6WKkbz7Kw,2024-07-08 03:37:18,54.0
10,142.0,53.44623291,10.29679351,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:36,49.0
11,145.0,53.44613482,10.29690938,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:37,48.0
12,148.0,53.44603926,10.297012,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:38,47.0
13,151.0,53.44594001,10.29710635,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:39,46.0
14,154.0,53.44584405,10.29719416,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:40,44.0
15,155.0,53.44574639,10.2972734,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:41,44.0
16,156.0,53.44564318,10.2973518,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:42,44.0
17,156.0,53.44554147,10.29742303,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:43,44.0
18,155.0,53.44543995,10.29749836,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:44,45.0
19,155.0,53.44534028,10.2975736,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:45,44.0
20,155.0,53.44523695,10.29764933,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:46,44.0
21,152.0,53.44513752,10.29773219,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:47,44.0
22,152.0,53.44503877,10.29781542,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:48,44.0
23,152.0,53.44493621,10.29790155,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:49,45.0
24,152.0,53.4448279,10.29799779,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:50,46.0
25,151.0,53.44472296,10.29809249,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:51,47.0
26,150.0,53.44462198,10.29818727,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:52,47.0
27,148.0,53.44452097,10.29828735,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:53,47.0
28,148.0,53.44441811,10.29839674,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:54,47.0
29,148.0,53.4443191,10.29850116,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:55,46.0
30,149.0,53.44422423,10.29859542,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:57,44.0
31,153.0,53.44403552,10.29878191,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:58,42.0
32,159.0,53.4439395,10.29884749,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:01:59,42.0
33,162.0,53.44384294,10.29890338,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:00,42.0
34,163.0,53.44374222,10.29895623,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:02,42.0
35,155.0,53.44354074,10.29908414,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:03,43.0
36,148.0,53.44344752,10.29917106,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:04,42.0
37,140.0,53.4433644,10.29927567,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:05,41.0
38,132.0,53.44329262,10.29939495,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:06,40.0
39,128.0,53.44322631,10.29952488,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:07,41.0
40,128.0,53.44316204,10.29966028,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:08,41.0
41,129.0,53.44309308,10.29979554,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:10,41.0
42,130.0,53.44295582,10.30006721,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:11,43.0
43,130.0,53.44288315,10.30020518,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:12,43.0
44,131.0,53.44281424,10.30033891,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:13,42.0
45,130.0,53.44274919,10.3004677,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:14,42.0
46,130.0,53.44268696,10.30059198,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:15,41.0
47,132.0,53.44261667,10.30072303,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:16,40.0
48,136.0,53.44254554,10.30084504,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:17,40.0
49,143.0,53.44246676,10.30095461,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:18,40.0
50,150.0,53.44236972,10.30105419,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:19,40.0
51,153.0,53.44227474,10.30112959,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:21,41.0
52,160.0,53.44208217,10.30126603,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:22,43.0
53,160.0,53.44198386,10.30132845,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:23,43.0
54,159.0,53.4418836,10.30139123,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:24,43.0
55,158.0,53.44178041,10.30144612,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:25,43.0
56,155.0,53.44168747,10.30150383,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:26,40.0
57,150.0,53.44159907,10.30157164,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:27,39.0
58,143.0,53.44151672,10.30167193,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:28,39.0
59,135.0,53.44143312,10.30177965,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:30,41.0
60,115.0,53.4413044,10.30208984,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:31,44.0
61,111.0,53.4412645,10.30227029,XTG0uvEzQn6MNc38X9wNw,2024-07-08 04:02:32,45.0
